DocType: Purchase Invoice,Notify by email,
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +67,Number of Order,Nombre de l'ordre
DocType: Item Attribute,Numeric Values,Valeurs numériques
DocType: Employee,Offer Date,Date de l'offre
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.js +13,Offer Letter,Offrez Lettre
DocType: Offer Letter Term,Offer Letter Term,Offrez Lettre terme
DocType: Offer Letter,Offer Letter Terms,Offrez Conditions Lettre
DocType: Offer Letter Term,Offer Term,Offre à terme
apps/erpnext/erpnext/config/hr.py +50,Offer candidate a Job.,Offre candidat un emploi.
DocType: Address,Office,Bureau
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +50,Office Equipments,Équipement de bureau
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +108,Office Maintenance Expenses,Entretient et dépense bureau
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +111,Office Rent,Loyer du bureau
DocType: Account,Old Parent,Parent Vieux
DocType: Purchase Taxes and Charges,On Net Total,Sur le total net
DocType: Purchase Taxes and Charges,On Previous Row Amount,Sur le montant de la ligne précédente
DocType: Purchase Taxes and Charges,On Previous Row Total,Sur le total de la ligne précédente
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +39,Online Auctions,Enchères en ligne
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +53,Only Leave Applications with status 'Approved' can be submitted,Date de livraison prévue ne peut pas être avant commande date
DocType: Customer Group,Only leaf nodes are allowed in transaction,Seuls les noeuds feuilles sont autorisées dans une transaction
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +196,Only the selected Leave Approver can submit this Leave Application,Seul le congé approbateur sélectionné peut soumettre cette demande de congé
DocType: Lead,Open,Ouvert
apps/erpnext/erpnext/setup/doctype/email_digest/templates/default.html +95,Open Notifications,Notifications ouvertes
,Open Production Orders,Commandes ouverte de production
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +158,Opening,Ouverture
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +58,Opening (Cr),Ouverture ( Cr )
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +56,Opening (Dr),{0} doit être inférieur ou égal à {1}
apps/erpnext/erpnext/config/learn.py +92,Opening Accounting Balance,Solde d'ouverture de comptabilité
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +189,Opening Balance Equity,Ouverture équité en matière d'équilibre
DocType: Issue,Opening Date,Date d'ouverture
apps/erpnext/erpnext/public/js/account_tree_grid.js +225,Opening Date and Closing Date should be within same Fiscal Year,Date et Date de fermeture et d'ouverture devrait être au sein même exercice
apps/erpnext/erpnext/public/js/account_tree_grid.js +211,Opening Date should be before Closing Date,Date d'ouverture devrait être avant la date de clôture
DocType: Journal Entry,Opening Entry,Entrée ouverture
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +35,Opening Qty,Quantité d'ouverture
apps/erpnext/erpnext/config/learn.py +42,Opening Stock Balance,Ouverture Stock Solde
DocType: Issue,Opening Time,Ouverture Heure
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +47,Opening Value,
apps/erpnext/erpnext/config/hr.py +45,Opening for a Job.,Ouverture d'un emploi.
DocType: BOM,Operating Cost,Coût d'exploitation
DocType: Workstation,Operating Costs,Coûts d'exploitation
DocType: BOM Operation,Operation,Opération
DocType: Production Order,Operation Cost,Coût de l'opération
DocType: BOM Operation,Operation Description,Description de l'opération
DocType: Time Log,Operation ID,ID. de l'opération
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +143,Operation ID not set,Opération carte d'identité pas réglé
DocType: Production Order Operation,Operation Time,Temps de fonctionnement
DocType: BOM Operation,Operation Time ,
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +351,Operation Time must be greater than 0 for Operation {0},Temps de fonctionnement doit être supérieure à 0 pour l'opération {0}
DocType: Production Order Operation,Operation completed for how many finished goods?,Opération terminée pour combien de produits finis?
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +67,"Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations","Opération {0} plus longtemps que les heures de travail disponibles dans poste de travail {1}, briser l'opération en plusieurs opérations"
DocType: BOM,Operations,Opérations
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +366,Operations cannot be left blank.,Opérations ne peuvent pas être laissés en blanc.
apps/erpnext/erpnext/selling/page/sales_funnel/sales_funnel.py +32,Opportunities,Des opportunités
DocType: Lead,Opportunity,Opportunité
DocType: Opportunity,Opportunity Date,Date de possibilité
DocType: Opportunity,Opportunity From,De opportunité
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.py +32,Opportunity From field is mandatory,Opportunité champ est obligatoire
DocType: Opportunity Item,Opportunity Item,Article occasion
DocType: Opportunity,Opportunity Type,Type d'opportunité
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +219,"Optional. Sets company's default currency, if not specified.",Optionnel. La devise par défausse la société sera définie si le champ est laissé vide.
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +215,Optional. This setting will be used to filter in various transactions.,Facultatif. Ce paramètre sera utilisé pour filtrer différentes écritures.
DocType: Quotation,Order Type,Type d'ordre
apps/erpnext/erpnext/controllers/selling_controller.py +150,Order Type must be one of {0},type d'ordre doit être l'un des {0}
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +5,Ordered,ordonné
,Ordered Items To Be Billed,Articles commandés à facturer
,Ordered Items To Be Delivered,Articles commandés à livrer
DocType: Sales Order Item,Ordered Qty,Quantité commandée
DocType: Bin,Ordered Quantity,Quantité commandée
DocType: Shopping Cart Settings,Orders,Commandes
apps/erpnext/erpnext/config/manufacturing.py +13,Orders released for production.,Commandes validé pour la production.
DocType: Lead,Organization Name,Nom de l'organisme
DocType: Employee,Organization Profile,Maître de l'employé .
apps/erpnext/erpnext/config/hr.py +180,Organization branch master.,Point impôt Row {0} doit avoir un compte de type de l'impôt sur le revenu ou de dépenses ou ou taxé
apps/erpnext/erpnext/config/hr.py +185,Organization unit (department) master.,Unité d'organisation (département) maître .
DocType: Lead,Other,Autre
DocType: Purchase Receipt,Other Details,Autres détails
apps/erpnext/erpnext/config/accounts.py +332,Other Reports,
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +40,Others,autres
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +36,Out Qty,out Quantité
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +51,Out Value,
DocType: Serial No,Out of AMC,Sur AMC
DocType: Serial No,Out of Warranty,Hors garantie
DocType: Quality Inspection,Outgoing,Sortant
DocType: Stock Ledger Entry,Outgoing Rate,Taux sortant
DocType: Payment Reconciliation Invoice,Outstanding Amount,Encours
apps/erpnext/erpnext/selling/report/customer_credit_balance/customer_credit_balance.py +39,Outstanding Amt,Exceptionnelle Amt
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +45,Outstanding Cheques and Deposits to clear,
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +176,Outstanding for {0} cannot be less than zero ({1}),Participation pour les employés {0} est déjà marqué
DocType: Manufacturing Settings,Over Production Allowance Percentage,Surproduction Allocation Pourcentage
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice_list.js +13,Overdue,En retard
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +81,Overlapping conditions found between:,condition qui se coincide touvée
DocType: Employee,Owned,Détenue
,Owner,propriétaire
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +20,PL or BS,PL ou BS
,POS,Points de Ventes
DocType: POS Profile,POS Profile,Profil POS
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +456,POS Profile required to make POS Entry,Profil POS nécessaire pour faire POS Entrée
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +22,POS Profile {0} already created for user: {1} and company {2},POS profil {0} déjà créé pour l'utilisateur: {1} et {2} société
DocType: Features Setup,POS View,POS View
DocType: Purchase Invoice Item,PR Detail,Détail PR
DocType: Packing Slip,Package Weight Details,Détails Poids de l'emballage
DocType: Packed Item,Packed Item,Article d'emballage de livraison Note
DocType: Sales Invoice,Packed Items,Paniers Articles
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +230,Packed quantity must equal quantity for Item {0} in row {1},Emballé quantité doit être égale à la quantité pour l'article {0} à la ligne {1}
DocType: Sales Invoice,Packing List,Packing List
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.js +600,Packing Slip,Bordereau
DocType: Packing Slip Item,Packing Slip Item,Emballage article Slip
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +261,Packing Slip(s) cancelled,Point {0} doit être un élément de sous- traitance
DocType: Purchase Invoice Item,Page Break,Saut de page
DocType: Job Opening,Page Name,Nom de la page
DocType: Payment Request,Paid,Payé
DocType: Sales Invoice,Paid Amount,Montant payé
DocType: Sales Invoice,Paid Amount (Company Currency),Montant payé (Société devise)
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +379,Paid amount + Write Off Amount can not be greater than Grand Total,Comptes provisoires ( passif)
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +299,Paid and Not Delivered,
apps/erpnext/erpnext/public/js/setup_wizard.js +272,Pair,Assistant de configuration
DocType: Quality Inspection Reading,Parameter,Paramètre
DocType: Account,Parent Account,Compte Parent
DocType: Cost Center,Parent Cost Center,Centre de coûts Parent
DocType: Customer Group,Parent Customer Group,Groupe Client parent
DocType: Packed Item,Parent Detail docname,DocName Détail Parent
DocType: Product Bundle,Parent Item,Article Parent
DocType: Item Group,Parent Item Group,Famille article mère
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.py +24,Parent Item {0} must not be a Stock Item,Parent Item {0} ne doit pas être un élément de Stock
DocType: Sales Person,Parent Sales Person,Commercial Parent
DocType: Territory,Parent Territory,Région mère
DocType: Job Opening,Parent Website Route,URL mère site Web
DocType: Purchase Taxes and Charges,Parenttype,ParentType
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +57,Part-time,À temps partiel
DocType: Maintenance Visit,Partially Completed,Partiellement réalisé
DocType: Sales Order,Partly Billed,Présentée en partie
DocType: Sales Order,Partly Delivered,Livré en partie
DocType: Sales Partner,Partner Type,Type de partenaire
DocType: Sales Partner,Partner's Website,Site web du partenaire
DocType: GL Entry,Party,Intervenants
DocType: Party Account,Party Account,Compte Parti
DocType: Payment Tool,Party Account Currency,Compte Parti devise
DocType: Journal Entry Account,Party Balance,Solde Parti
DocType: GL Entry,Party Type,Type de partie
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +48,Party Type and Party is required for Receivable / Payable account {0},Type de Parti et le Parti est nécessaire pour recevoir / payer compte {0}
DocType: Contact,Passive,Passif
DocType: Employee,Passport Number,Numéro de passeport
apps/erpnext/erpnext/public/js/pos/pos.js +356,Pay,Payer
DocType: Journal Entry,Pay To / Recd From,Pay To / RECD De
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +39,PayPal Settings missing,
DocType: Account,Payable,Impôt sur le revenu
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +66,Payable Account,Comptes créditeurs
DocType: Email Digest,Payables,Dettes
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +595,Payment,Paiement
DocType: Payment Gateway Account,Payment Account,Compte de paiement
DocType: Payment Tool Detail,Payment Amount,Montant du paiement
DocType: Salary Slip,Payment Days,Jours de paiement
DocType: Payment Request,Payment Details,
DocType: Sales Invoice,Payment Due Date,Date d'échéance
apps/erpnext/erpnext/accounts/utils.py +191,Payment Entry has been modified after you pulled it. Please pull it again.,Paiement entrée a été modifié après que vous avez tiré il. Se il vous plaît tirez encore.
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +223,Payment Entry is already created,
DocType: Payment Gateway,Payment Gateway,Passerelle de paiement
DocType: Payment Gateway Account,Payment Gateway Account,Passerelle de paiement
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +33,Payment Gateway Account is not configured,Le compte de la passerelle de paiement n'est pas configuré
DocType: Payment Tool,Payment Mode,Mode de paiement
,Payment Period Based On Invoice Date,Période de paiement basé sur Date de la facture
