apps/frappe/frappe/public/js/frappe/views/calendar.js +86,Select or drag across time slots to create a new event.,Sélectionnez ou glisser sur des intervalles de temps pour créer un nouvel événement.
apps/frappe/frappe/public/js/frappe/list/doclistview.js +475,Select records for assignment,Sélectionnez les dossiers d&#39;attribution
DocType: Top Bar Item,"Select target = ""_blank"" to open in a new page.","Sélectionnez target = "" _blank "" pour ouvrir dans une nouvelle page ."
DocType: Custom Field,Select the label after which you want to insert new field.,Sélectionnez l&#39;étiquette après lequel vous voulez insérer un nouveau champ.
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +342,"Select your Country, Time Zone and Currency","Sélectionnez votre pays, Fuseau horaire et devise"
apps/frappe/frappe/public/js/frappe/form/link_selector.js +21,Select {0},Sélectionnez {0}
DocType: Bulk Email,Send After,Après Envoyer
DocType: Email Alert,Send Alert On,Envoyer une alerte sur
apps/frappe/frappe/public/js/frappe/views/communication.js +65,Send As Email,Envoyer en tant que courriel
DocType: Dropbox Backup,Send Backups to Dropbox,Envoyer sauvegardes à Dropbox
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),Envoyer un Email Imprimer pièces jointes au format PDF (recommandé)
DocType: Email Account,Send Notification to,Envoyer une notification à
DocType: Dropbox Backup,Send Notifications To,Envoyer des notifications aux
DocType: User,Send Notifications for Transactions I Follow,Envoyer des notifications pour les Transactions I Suivi
apps/frappe/frappe/templates/pages/login.html +72,Send Password,Envoyer Mot de passe
DocType: User,Send Password Update Notification,Envoyer une notification de changement de mot de passe
DocType: Print Settings,Send Print as PDF,Envoyer Imprimer en PDF
DocType: User,Send Welcome Email,Envoyer courriel de bienvenue
DocType: Email Alert,Send alert if date matches this field's value,Envoyer alerte si la date correspond à la valeur de ce champ
DocType: Email Alert,Send alert if this field's value changes,Envoyer une alerte si les variations de la valeur de ce terrain
DocType: Event,Send an email reminder in the morning,Envoyer un E-mail de rappel
DocType: Email Alert,Send days before or after the reference date,Envoyer jours avant ou après la date de référence
DocType: Contact Us Settings,Send enquiries to this email address,Envoyer une demande à cette adresse courriel
apps/frappe/frappe/public/js/frappe/views/communication.js +67,Send me a copy,
DocType: ToDo,Sender,Expéditeur
DocType: Bulk Email,Sending,Envoi
DocType: Communication,Sent,expédié
DocType: Communication,Sent or Received,Envoyés ou reçus
apps/frappe/frappe/desk/page/activity/activity.js +198,Sep,Septembre
apps/frappe/frappe/core/doctype/doctype/doctype.py +118,Series {0} already used in {1},La date à laquelle la prochaine facture sera générée . Il est généré lors de la soumission .
DocType: Print Format,Server,Serveur
apps/frappe/frappe/public/js/frappe/request.js +116,Server Error: Please check your server logs or contact tech support.,Erreur de serveur : S'il vous plaît vérifier vos logs du serveur ou contactez le support technique .
DocType: Email Account,Service,service
apps/frappe/frappe/public/js/frappe/request.js +214,Session Expired. Logging you out,Votre session a expiré. Vous avez été déconnecté.
DocType: System Settings,Session Expiry,Expiration session
DocType: System Settings,Session Expiry Mobile,Expiration session mobile
DocType: System Settings,Session Expiry in Hours e.g. 06:00,"Delai d'expiration  d'une session en heures, exp. 06:00"
apps/frappe/frappe/core/doctype/system_settings/system_settings.py +19,Session Expiry must be in format {0},Expiration de session doit être au format {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +428,Set,Série est obligatoire
DocType: Website Settings,Set Banner from Image,Réglez bannière de l&#39;image
apps/frappe/frappe/core/doctype/user/user.js +51,Set Desktop Icons,
DocType: User,Set New Password,Définir nouveau mot de passe
DocType: DocField,Set Only Once,Défini qu'une seule fois
apps/frappe/frappe/config/setup.py +32,Set Permissions on Document Types and Roles,Définir les autorisations des rôles sur les types de documents .
apps/frappe/frappe/config/setup.py +39,Set Permissions per User,Définir les autorisations par utilisateur
apps/frappe/frappe/public/js/frappe/form/link_selector.js +141,Set Quantity,Ensemble Quantité
DocType: DocPerm,Set User Permissions,Définir les autorisations des utilisateurs
DocType: Property Setter,Set Value,Définir la valeur
apps/frappe/frappe/config/setup.py +155,"Set default format, page size, print style etc.","Format défini par défaut, le format de page, le style d'impression etc"
DocType: DocField,Set non-standard precision for a Float or Currency field,Définir la précision non standard pour un champ de flotteur ou Devise
apps/frappe/frappe/config/setup.py +102,Set numbering series for transactions.,Définir des séries numérotées pour les transactions.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +175,Set the display label for the field,Réglez l'étiquette d'affichage pour le champ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +116,Setting Up,Configuration
apps/frappe/frappe/config/setup.py +66,Settings,Réglages
apps/frappe/frappe/config/website.py +69,Settings for About Us Page.,Paramètres de la page A propos de nous.
DocType: Contact Us Settings,Settings for Contact Us Page,Paramètres de la page Contactez-nous
apps/frappe/frappe/config/website.py +74,Settings for Contact Us Page.,Paramètres de la page Contactez-nous.
DocType: About Us Settings,Settings for the About Us Page,Paramètres de la page A propos de nous
DocType: DocType,Setup,Configuration
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +8,Setup > User,Configuration> utilisateur
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +33,Setup > User Permissions Manager,Configuration> autorisations des utilisateurs Gestionnaire
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +126,Setup Complete,Configuration terminée
apps/frappe/frappe/config/setup.py +133,Setup Email Alert based on various criteria.,Configuration Alerte E-mail basée sur différents critères.
,Setup Wizard,Assistant de configuration
apps/frappe/frappe/config/website.py +54,"Setup of top navigation bar, footer and logo.","Configuration de la barre de navigation en haut, pied de page et logo."
DocType: DocPerm,Share,
apps/frappe/frappe/public/js/frappe/form/share.js +112,Share With,Partager avec
apps/frappe/frappe/public/js/frappe/form/set_sharing.html +39,Share this document with,Partager ce document avec
apps/frappe/frappe/public/js/frappe/form/share.js +54,Share {0} with,Partager {0} avec
DocType: Communication,Shared,
apps/frappe/frappe/public/js/frappe/form/form_sidebar.html +39,Shared With,Partagé avec
apps/frappe/frappe/public/js/frappe/form/share.js +26,Shared with everyone,Partagé avec tout le monde
apps/frappe/frappe/public/js/frappe/form/share.js +33,Shared with {0},Partagé avec {0}
DocType: Blogger,Short Name,Nom court
apps/frappe/frappe/config/setup.py +44,Show / Hide Modules,Gestion Modules
apps/frappe/frappe/desk/page/activity/activity.js +78,Show Likes,Voir Likes
DocType: DocType,Show Print First,Montrer Imprimer Première
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js +9,Show Relapses,Voir les rechutes
DocType: Web Page,Show Title,Afficher le titre
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +250,Show User Permissions,Permission Afficher de l'utilisateur
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +235,Show a description below the field,Voir ci-dessous une description du champ
apps/frappe/frappe/public/js/frappe/form/layout.js +85,Show more details,Montrer plus de détails
apps/frappe/frappe/core/page/modules_setup/modules_setup.js +4,Show or Hide Desktop Icons,
apps/frappe/frappe/config/setup.py +46,Show or hide modules globally.,Afficher ou masquer les modules.
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +383,Show rows with zero values,Afficher lignes avec des valeurs nulles
apps/frappe/frappe/public/js/frappe/list/list_sidebar.js +79,Show tags,
DocType: DocType,Show this field as title,Voir ce domaine que le titre
DocType: Website Settings,"Show title in browser window as ""Prefix - title""",Afficher le titre dans la fenêtre du navigateur comme &quot;Prefix - titre&quot;
DocType: Website Settings,Sidebar,sidebar
DocType: Website Settings,Sidebar Items,Articles sidebar
DocType: Website Settings,Sidebar Links for Home Page only,Liens de la barre latérale pour la page d'accueil ne
apps/frappe/frappe/templates/pages/login.html +42,Sign in,se connecter
apps/frappe/frappe/templates/pages/login.html +15,Sign in using,Connectez-vous en utilisant
apps/frappe/frappe/templates/pages/login.html +61,Sign up,signer
DocType: Email Account,Signature,Signature
apps/frappe/frappe/config/website.py +33,Single Post (article).,Simple Post (article).
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,Types simples ont un seul enregistrement aucun tables associées . Les valeurs sont stockées dans tabSingles
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +117,Sit tight while your system is being setup. This may take a few moments.,Veuillez patienter pendant l’installation. L’opération peut prendre quelques minutes.
apps/frappe/frappe/desk/page/backups/backups.html +13,Size,Taille
DocType: Web Page,Slideshow,Diaporama
DocType: Website Slideshow,Slideshow Items,Articles Diaporama
DocType: Website Slideshow,Slideshow Name,Nom Diaporama
DocType: Website Slideshow,Slideshow like display for the website,Diaporama comme écran pour le site
DocType: DocField,Small Text,Petit texte
DocType: Currency,Smallest Currency Fraction Value,
DocType: Currency,Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,
DocType: Error Snapshot,Snapshot View,Voir Snapshot
DocType: Social Login Keys,Social Login Keys,Connexion social Clés
DocType: Communication,Soft-Bounced,Soft-Bounced
apps/frappe/frappe/public/js/frappe/views/pageview.js +102,Sorry! I could not find what you were looking for.,Désolé! Je ne pouvais pas trouver ce que vous recherchez.
apps/frappe/frappe/core/doctype/user/user.py +112,Sorry! Sharing with Website User is prohibited.,Désolé! Partage avec Site utilisateur est interdite.
apps/frappe/frappe/core/doctype/user/user.py +110,Sorry! User should have complete access to their own record.,Désolé! L'utilisateur devrait avoir un accès complet à leur propre record.
apps/frappe/frappe/public/js/frappe/views/pageview.js +110,Sorry! You are not permitted to view this page.,Désolé! Vous n'êtes pas autorisé à afficher cette page.
apps/frappe/frappe/core/doctype/communication/communication.py +78,Sorry! You cannot delete auto-generated comments,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +504,Sort By,Trier par
DocType: DocType,Sort Field,Le champ de tri
DocType: DocType,Sort Order,Ordre
DocType: Translation,Source Data,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +239,Specify a default value,Spécifiez une valeur par défaut
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +184,Specify the value of the field,Spécifiez la valeur du champ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +369,Sr No,Sr Non
DocType: Page,Standard,Standard
apps/frappe/frappe/print/doctype/print_format/print_format.py +18,Standard Print Format cannot be updated,Impression standard Format ne peut pas être mis à jour
DocType: Standard Reply,Standard Reply,Norme Répondre
apps/frappe/frappe/desk/moduleview.py +73,Standard Reports,Rapports standards
apps/frappe/frappe/config/setup.py +138,Standard replies to common queries.,Norme répond aux questions communes.
apps/frappe/frappe/core/doctype/role/role.py +12,Standard roles cannot be renamed,Rôles standard ne peuvent pas être renommés
